ID,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,Aggression,Vision,Composure
220167,45,40,37,60,48,45,54,28,45,17,16,24
239623,64,62,63,58,85,51,59,62,66,59,61,58
257031,71,68,71,53,80,55,72,70,62,48,58,56
262664,60,56,62,54,57,29,81,56,77,57,31,42
243464,66,67,66,60,66,58,65,76,60,65,51,51
263177,55,63,56,62,49,48,64,68,74,58,56,52
215561,75,73,72,54,70,40,71,80,67,70,44,54
230409,61,61,65,59,50,60,74,69,77,59,32,64
221206,76,73,70,57,74,47,69,73,65,59,44,56
239126,71,78,53,57,52,30,60,57,61,66,45,48
251926,71,68,70,55,74,58,68,70,67,65,54,55
263398,55,54,49,53,58,55,56,59,57,70,52,44
232675,65,61,59,49,55,34,71,52,67,55,26,52
237027,80,77,74,51,66,66,61,81,65,63,57,52
258787,67,68,63,61,79,49,54,70,40,39,60,52
222180,76,65,75,55,63,31,53,77,78,47,36,54
257764,67,64,70,66,59,61,65,57,57,38,52,54
210149,68,65,64,53,46,64,85,72,79,56,41,51
232677,52,49,61,58,71,52,67,68,61,55,59,57
257253,57,53,47,59,53,44,65,53,72,62,38,47
258533,63,65,57,52,73,54,40,54,50,48,59,53
261349,76,73,74,56,70,58,58,61,34,35,53,51
241382,70,66,63,57,70,58,67,51,58,55,51,50
232418,27,24,26,48,26,42,48,29,62,23,39,36
262940,57,72,58,57,52,38,59,60,72,63,41,59
255206,75,74,68,55,63,62,65,64,55,36,55,61
256742,35,29,30,45,35,45,40,30,62,25,42,45
202727,69,81,69,53,61,60,75,62,84,55,51,56
209895,40,40,38,51,41,44,59,25,58,18,11,58
250855,72,72,71,50,70,62,55,63,52,40,61,64
257255,72,66,62,58,59,36,79,65,68,58,48,55
200936,73,75,63,54,70,53,63,71,68,55,45,57
228072,66,63,63,52,60,52,65,60,59,59,60,55
232680,78,72,76,52,66,67,34,61,60,45,54,45
259810,75,69,72,47,75,71,56,53,46,46,53,51
260577,65,67,74,53,75,63,64,58,61,55,57,50
255255,54,55,76,56,79,70,81,60,58,66,54,60
257245,84,81,60,55,68,62,50,63,52,37,57,48
258071,63,62,62,52,63,47,73,60,59,58,32,44
262168,74,72,69,52,68,62,55,51,55,27,57,56
263448,78,69,71,41,72,62,42,26,31,37,56,64
238104,66,66,64,60,73,65,72,66,81,55,55,52
259096,69,72,67,56,57,60,53,70,62,67,53,50
261595,68,71,61,56,70,45,69,69,54,56,36,44
263132,72,76,60,49,64,58,47,65,59,32,50,48
240604,72,67,63,61,80,40,81,66,59,65,46,47
242652,69,68,71,58,71,46,51,64,44,59,51,47
254172,68,61,64,65,56,44,65,66,81,50,28,64
260061,67,65,60,59,66,61,59,60,66,40,45,48
262899,55,53,34,57,29,33,36,61,92,54,31,51
233950,73,73,73,56,67,57,67,66,65,58,55,54
257758,68,67,63,62,58,64,62,61,60,36,57,48
263135,62,61,62,63,66,64,62,61,49,51,61,54
244191,34,32,31,56,50,44,56,25,55,30,20,37
260575,68,65,69,55,70,45,63,69,62,65,64,45
264160,57,61,59,60,67,53,57,69,54,53,50,52
246240,32,33,34,57,52,46,52,27,58,20,50,40
246752,86,84,79,42,72,60,47,48,56,32,45,45
251872,80,74,69,50,49,45,63,62,58,50,48,55
233953,83,75,81,52,88,56,82,70,31,39,62,58
252148,69,67,75,58,76,60,61,68,61,52,60,63
257753,40,45,36,60,44,57,61,32,72,71,57,59
257010,21,19,33,58,38,42,50,16,78,23,39,37
262488,63,65,65,57,58,57,57,58,66,35,53,53
229731,72,74,68,56,67,63,70,69,70,49,54,52
247395,55,55,40,54,53,37,70,62,77,64,34,48
242276,77,80,68,59,74,58,63,64,80,45,53,54
250724,73,75,65,47,65,65,55,67,58,35,54,51
252260,67,71,68,57,75,54,59,64,54,56,57,47
261476,70,68,62,57,78,25,60,66,44,45,39,42
263270,70,60,80,51,78,49,56,52,48,55,61,60
209254,76,75,80,57,75,63,69,71,61,55,57,55
222822,70,75,75,58,71,58,54,72,55,51,62,60
207463,74,77,73,58,65,61,79,71,71,65,51,55
253799,54,55,34,53,38,23,71,60,75,52,48,57
219392,65,66,70,56,67,66,56,74,73,74,65,57
190720,83,86,67,52,57,67,92,30,71,55,45,53
238081,66,67,57,58,75,56,37,53,40,28,61,59
263170,66,61,58,62,57,41,71,56,73,62,28,46
238338,63,63,62,52,80,64,53,64,62,55,63,54
247042,55,58,45,56,42,33,66,60,82,56,39,47
253996,78,76,78,64,73,59,70,67,64,66,55,59
185388,33,31,34,67,40,64,81,52,81,86,60,65
242732,52,64,56,54,52,50,58,64,72,62,60,55
241452,83,80,74,55,82,52,60,64,53,42,54,55
236588,69,55,63,55,53,45,61,73,77,58,60,57
215084,78,66,78,57,75,58,72,70,65,55,66,64
207459,73,76,65,65,67,63,68,68,71,55,58,54
264035,72,67,74,48,71,62,44,47,48,39,58,54
248674,75,72,73,59,70,65,58,61,62,33,56,61
261211,68,70,63,57,52,61,64,67,82,68,42,53
240472,67,66,65,60,57,43,72,61,68,51,31,58
257112,82,77,81,50,79,57,43,47,28,26,53,58
237657,71,82,59,55,62,53,57,69,72,54,57,49
240473,72,68,71,53,76,56,79,65,41,55,47,52
255577,69,71,59,50,56,45,46,55,58,38,54,42
258393,67,68,70,46,71,59,51,50,54,50,59,55
264026,68,67,64,54,71,53,57,49,55,68,49,53
224602,73,72,75,56,62,58,64,64,62,65,52,58
260442,65,57,56,53,71,43,58,71,49,52,57,61
259419,53,62,53,53,66,53,57,46,50,37,70,61
247388,73,71,58,64,56,64,71,66,60,26,52,52
264546,67,72,57,58,61,45,55,68,55,55,40,55
221277,70,64,72,58,67,58,56,71,56,47,57,55
233054,62,54,55,61,72,49,70,67,74,66,57,55
243294,33,25,37,49,35,41,47,28,48,22,32,28
262751,61,54,38,55,41,31,74,65,86,63,31,42
252255,21,33,32,57,44,44,58,25,46,19,40,25
254303,64,65,74,54,80,61,63,63,45,55,55,49
213344,59,58,52,52,57,43,58,35,59,30,49,47
247905,64,63,60,63,56,33,74,73,73,46,28,44
260705,68,71,69,54,73,25,57,73,58,60,39,45
264290,71,67,68,58,66,57,61,51,56,39,42,51
263724,71,68,72,63,81,60,55,58,39,58,62,60
240939,74,70,69,55,72,45,59,60,57,56,45,43
239915,42,48,53,57,43,69,40,51,82,48,44,51
264221,82,78,53,42,69,54,42,42,45,31,55,56
237089,69,70,66,57,76,52,73,66,62,54,42,50
208929,63,64,67,57,65,51,39,65,66,71,57,63
241440,78,79,74,55,76,54,54,77,58,49,58,60
238880,53,56,38,56,45,38,55,69,71,53,29,45
251167,44,55,45,48,35,43,79,61,88,63,36,44
193310,38,37,47,56,56,50,80,60,80,77,47,59
244510,79,77,81,56,89,52,63,55,48,40,53,57
239646,80,83,68,58,70,60,75,32,57,82,39,60
244765,73,72,83,54,90,56,60,54,32,45,54,62
237341,52,50,51,54,48,45,69,59,72,59,34,42
263965,72,70,78,49,85,59,62,67,42,62,55,48
256801,59,51,48,55,60,50,74,60,60,55,30,54
194076,58,57,65,58,60,62,78,63,74,51,61,59
247836,79,79,80,46,67,23,64,77,62,50,42,52
245276,36,40,37,57,53,44,64,35,63,31,53,46
203548,69,69,73,67,66,54,68,41,75,71,54,60
264476,23,24,66,61,44,41,68,28,69,37,40,27
259864,61,62,63,60,67,40,70,55,63,45,35,41
263449,69,74,63,57,67,64,66,54,66,44,47,54
251417,54,75,63,55,59,60,81,65,78,55,56,52
262171,63,65,59,60,79,63,63,55,40,64,53,43
264219,91,90,85,46,81,52,47,46,38,32,51,48
241953,68,65,60,57,61,63,53,69,59,71,60,51
264482,77,74,70,55,76,62,67,62,58,43,53,50
259114,66,68,54,59,48,60,56,58,74,29,57,46
246821,68,65,78,53,79,55,61,55,50,60,59,48
244010,65,66,76,58,82,63,54,43,32,51,62,64
260648,90,91,74,55,60,38,56,70,72,55,30,41
256296,63,63,64,56,64,59,75,59,74,58,51,50
251176,69,69,63,55,65,53,47,64,40,39,54,54
212776,61,54,58,61,68,31,81,74,70,67,55,48
237095,77,70,68,58,76,25,60,63,57,70,41,59
254246,72,72,63,42,70,60,40,34,56,27,58,58
263718,61,66,57,59,65,58,54,45,56,43,60,62
262950,76,80,73,58,80,50,81,67,69,57,37,60
259877,70,72,61,51,67,57,45,66,50,40,55,55
238117,71,73,65,55,68,52,63,79,57,56,46,44
224546,75,75,76,62,79,54,75,68,62,63,62,53
263973,55,55,53,53,60,70,63,54,58,37,48,47
259620,54,59,50,52,46,58,64,63,69,56,58,57
257060,55,62,58,61,51,65,47,56,71,42,44,45
245796,77,81,69,53,63,58,73,33,66,29,49,57
240420,66,57,56,45,54,22,56,63,57,46,35,48
186147,52,49,64,57,64,45,70,43,60,24,34,43
251427,82,89,68,50,65,40,62,69,67,51,45,51
223011,42,46,37,55,59,42,64,28,47,11,15,51
253474,55,52,61,53,62,60,57,55,56,65,46,47
240674,65,64,57,56,76,55,57,69,62,62,58,55
224088,57,54,67,58,55,63,77,78,75,68,59,60
244567,22,28,32,56,39,45,54,24,71,28,40,39
254194,43,36,38,59,57,45,61,31,56,27,52,51
202583,36,34,51,57,52,44,58,24,72,33,10,36
247001,76,76,71,54,65,58,62,62,62,51,55,56
246233,80,81,78,56,55,59,72,57,80,43,49,53
240345,78,80,70,58,68,57,58,71,65,44,60,65
219865,60,63,59,57,73,49,51,76,66,66,56,57
251352,82,79,79,50,58,60,49,65,45,62,58,50
240856,23,25,30,58,32,32,56,18,40,16,25,29
226264,70,70,66,61,66,63,74,66,61,33,50,52
264664,67,66,66,43,75,62,63,58,53,47,53,50
233687,64,64,52,57,57,46,74,66,80,61,46,50
261334,82,76,66,56,69,63,75,57,64,54,53,60
242134,64,59,66,60,61,55,49,73,63,46,61,60
226006,70,61,67,57,73,35,63,68,62,62,55,57
258261,80,75,74,47,81,60,59,65,41,47,50,42
257237,62,61,68,58,48,45,60,26,56,13,55,45
251349,72,75,70,57,64,59,73,55,67,34,48,49
210901,74,73,66,57,66,62,59,63,70,64,53,59
247508,73,76,75,58,66,60,71,48,64,44,60,51
245716,67,69,51,46,43,67,64,51,82,61,41,48
264660,60,68,57,54,44,78,46,47,68,58,51,57
262356,56,63,52,48,86,62,46,34,43,33,41,63
257235,49,48,51,58,48,45,59,34,64,23,28,27
251603,72,73,52,60,62,70,68,64,68,60,45,46
244179,83,79,90,57,90,59,55,62,48,54,53,49
254722,73,73,62,51,62,50,55,43,50,30,55,55
224731,75,74,69,57,60,57,51,71,64,61,55,52
233691,21,20,34,47,39,41,41,26,61,22,36,51
226800,74,79,73,58,60,61,62,54,81,30,43,48
248050,73,73,80,53,81,51,53,62,34,49,55,53
241650,93,92,81,49,88,60,91,71,55,62,59,58
240882,73,70,78,60,83,37,70,69,42,52,40,52
263154,37,30,46,48,42,46,61,21,41,22,41,34
195057,27,38,31,52,45,46,58,36,28,35,42,40
255729,70,73,59,55,76,23,63,70,48,49,40,41
251889,72,70,68,55,82,39,79,72,52,53,48,52
237553,17,24,32,52,38,47,49,16,44,24,22,43
236785,82,83,79,59,76,60,68,69,76,54,52,56
263921,71,74,74,48,70,64,47,55,45,32,45,53
260335,61,62,66,55,61,31,63,58,67,55,32,41
261083,77,70,64,52,68,61,55,71,58,55,42,51
258031,34,29,26,46,46,45,61,22,46,30,34,26
254959,61,60,51,62,71,47,71,53,60,48,28,59
254191,37,38,28,61,31,46,68,30,55,20,21,39
248559,61,60,59,58,55,28,63,62,74,57,34,45
235247,64,69,63,54,63,60,73,65,76,60,53,58
230895,73,74,52,58,60,67,58,63,70,43,62,57
263663,53,61,57,55,51,63,65,52,64,31,49,51
254702,57,58,32,62,53,40,70,63,65,62,29,46
255213,76,74,61,54,62,43,57,63,75,55,46,51
230893,39,40,41,41,35,44,76,17,30,15,25,22
241875,75,65,80,53,73,54,44,46,48,37,60,53
150995,64,65,58,55,53,58,54,44,74,54,51,53
264147,62,61,64,47,56,65,47,53,59,39,62,52
258644,67,65,67,56,74,60,64,57,55,48,63,59
257480,30,18,24,47,34,43,43,23,41,27,27,29
255176,64,66,60,53,67,45,72,74,60,45,47,49
251848,72,70,90,57,72,63,76,61,62,29,61,49
205139,58,57,58,54,55,50,68,65,80,70,27,51
244563,71,68,67,59,72,65,82,69,70,82,61,57
247123,75,71,72,54,71,52,50,66,60,50,56,49
253779,68,61,70,62,68,60,56,80,66,41,69,66
261971,71,73,62,53,65,55,53,58,51,45,58,53
246100,65,64,59,61,61,53,62,68,57,65,58,60
255828,76,79,74,52,66,57,72,57,68,36,54,52
260436,47,55,49,54,57,44,71,65,75,52,36,54
236234,61,64,62,55,56,63,64,50,68,41,42,48
221525,48,51,49,56,51,39,73,63,75,73,30,50
240725,65,47,64,57,63,61,72,52,67,65,45,43
255829,76,70,78,46,83,56,78,60,63,28,58,58
256853,67,65,64,54,61,68,65,60,59,41,53,54
209750,43,46,63,57,43,44,74,28,72,37,45,43
233814,56,55,37,60,51,40,77,64,73,55,34,43
245334,69,69,71,60,70,66,64,62,61,42,63,62
247638,64,52,70,62,84,63,60,63,53,60,54,60
248662,59,57,65,53,69,25,66,62,52,54,45,42
264535,33,35,38,55,40,43,50,15,60,28,25,30
259528,78,77,73,58,79,39,68,62,45,68,40,45
187338,53,61,65,56,62,65,78,69,72,55,60,61
262098,66,65,67,54,63,51,62,71,67,55,57,56
244942,38,52,50,61,43,65,64,56,78,66,45,57
244178,40,44,45,45,55,44,69,39,68,18,29,38
260561,63,59,49,56,54,41,69,63,72,54,29,45
264657,61,65,56,55,60,46,72,53,67,55,39,45
264401,59,67,42,54,58,50,68,64,63,52,33,43
259280,65,63,71,50,81,44,75,60,69,68,52,48
251856,70,64,85,60,76,63,51,73,45,43,60,56
231120,73,69,62,55,62,38,66,86,66,63,49,48
255183,66,72,65,62,67,49,70,55,70,65,52,49
263631,67,68,59,57,59,61,68,69,73,37,48,52
259534,69,67,60,48,49,65,63,54,76,47,46,50
247245,64,61,71,53,73,60,54,61,67,48,61,53
253898,69,67,73,54,61,55,54,62,57,33,50,64
245453,67,64,75,59,90,51,70,71,45,62,52,50
255436,64,60,62,63,58,40,64,57,56,48,60,60
264652,74,77,77,58,62,58,47,46,49,51,62,61
263628,68,67,54,54,53,64,65,67,72,57,30,55
261323,63,62,58,55,55,66,61,67,69,55,49,55
259531,62,56,56,62,57,56,63,69,63,65,64,51
239051,47,55,52,51,48,42,82,56,84,48,28,57
225739,54,59,68,51,53,37,73,63,83,59,34,45
262347,71,62,76,61,74,58,54,67,49,54,55,58
255434,71,66,62,50,56,49,49,52,42,35,60,41
256002,70,72,68,60,62,36,55,58,60,61,60,44
254694,76,64,67,58,68,56,56,65,57,56,61,56
263594,86,86,76,52,72,62,72,73,66,54,56,53
256172,43,38,38,63,33,43,63,28,73,20,29,38
239016,75,73,68,56,70,66,69,77,67,57,65,57
248488,73,70,62,55,58,40,70,67,69,54,54,50
260264,82,88,68,48,66,66,63,47,74,35,47,49
263081,81,85,66,50,63,63,47,73,63,55,55,43
263337,27,35,41,49,45,41,64,24,64,28,33,34
262057,74,70,67,55,63,65,42,51,58,35,57,62
246954,63,68,57,60,65,58,70,69,74,36,58,60
257194,68,69,60,60,62,59,56,34,61,44,65,63
257962,57,66,53,58,67,49,65,58,71,50,32,47
228267,36,39,59,59,59,34,76,51,82,69,29,41
239019,24,29,32,54,33,44,49,30,63,39,31,39
257707,63,51,52,52,74,65,60,60,56,62,60,55
258988,47,53,48,51,45,64,68,60,84,53,49,56
224322,43,49,47,52,41,48,58,27,55,26,30,31
262573,61,62,54,54,60,45,58,43,48,41,59,54
202925,77,74,73,54,68,57,68,65,68,38,39,54
208813,78,75,85,57,72,60,73,70,60,42,61,58
240813,77,78,73,49,67,63,51,67,53,32,53,55
245165,68,71,59,56,56,40,76,82,75,78,38,52
251054,75,77,65,53,63,62,76,62,70,29,57,44
260014,63,55,68,60,68,47,58,63,59,54,61,56
262062,66,70,67,59,50,59,53,70,49,61,52,65
262831,72,74,70,57,69,60,70,74,69,29,53,59
260527,36,48,40,57,46,40,66,31,52,26,38,46
251312,71,68,59,57,43,28,60,74,68,44,46,54
261040,63,66,42,57,55,34,71,59,74,63,25,51
224936,65,63,68,60,61,50,70,72,72,72,40,63
212392,41,47,54,49,60,46,58,20,62,42,32,35
264104,64,69,61,58,53,63,71,65,79,66,53,58
258983,26,27,38,51,22,44,38,19,62,27,44,35
176839,66,55,69,64,62,60,59,66,68,85,43,51
52679,34,39,38,57,44,44,51,32,55,31,46,58
226504,55,54,43,46,58,50,55,48,90,63,37,55
240328,78,76,69,57,55,59,61,64,59,58,42,41
264096,63,60,60,60,65,40,66,63,63,60,52,50
234912,63,63,58,62,49,65,63,59,70,57,62,59
241312,71,74,71,62,64,63,64,65,74,60,64,58
258976,62,65,67,53,69,69,56,68,50,50,41,45
262561,17,29,21,60,21,47,38,25,59,21,35,27
241825,70,66,79,64,79,48,55,65,47,44,59,66
216226,56,61,67,53,72,54,82,83,76,62,47,53
221346,70,72,69,57,65,66,33,56,57,31,64,60
248482,72,76,51,57,66,50,83,73,76,65,37,48
255394,64,53,60,59,64,59,53,70,43,66,51,43
213667,59,50,51,48,51,48,82,64,76,58,32,56
235939,65,67,63,55,65,45,80,65,74,58,32,49
256931,55,55,45,61,51,39,72,64,58,63,31,45
203428,71,73,62,61,70,57,83,80,70,55,56,55
206500,44,46,35,50,63,45,47,36,55,21,19,39
258468,73,69,75,58,82,41,59,64,40,56,43,42
236197,38,34,40,64,50,72,37,40,80,47,37,82
239013,67,66,64,56,72,53,54,75,64,63,56,54
239783,71,69,66,58,73,63,57,54,67,41,49,48
248487,59,56,59,60,72,47,59,64,52,53,66,48
253607,63,65,56,60,55,33,49,70,53,60,57,48
242609,77,62,92,62,92,50,53,59,31,45,51,49
247985,71,80,73,64,70,67,53,64,69,52,63,54
250801,79,80,71,51,74,56,59,60,60,39,54,54
261452,56,62,46,54,55,44,66,66,73,52,27,44
264524,75,75,60,55,62,55,65,68,55,55,52,44
263500,66,60,58,57,72,66,57,71,52,64,51,46
246603,37,38,36,52,43,44,59,29,62,26,22,49
245067,77,70,84,59,86,52,62,36,42,29,58,53
244811,59,67,57,59,80,42,67,62,69,62,44,54
254282,54,56,51,59,49,38,70,62,69,59,26,49
263498,23,24,27,40,34,44,41,23,62,27,51,27
255305,79,78,64,58,63,56,58,54,70,46,53,55
264265,23,26,39,33,21,50,35,17,44,20,63,22
222279,76,72,79,55,61,55,57,68,49,39,57,52
257862,28,28,39,48,26,47,31,20,64,27,62,28
239942,68,69,63,52,74,55,60,66,40,59,57,43
250949,73,75,74,61,70,59,70,63,62,61,59,52
227653,40,44,35,51,39,45,52,45,85,18,18,30
261188,74,68,71,53,70,62,50,52,59,31,59,57
260420,57,61,55,57,71,61,67,52,54,29,45,51
255812,33,33,31,52,47,45,64,30,39,23,34,34
250948,75,76,69,54,72,51,66,70,57,43,56,52
239428,68,68,71,58,76,46,58,52,48,51,58,48
233284,64,58,62,55,60,52,58,66,77,58,34,49
210244,78,83,70,53,70,65,81,75,72,45,57,56
262212,60,62,54,56,56,33,61,60,62,60,41,41
259907,59,57,50,61,54,40,66,63,65,60,31,45
258627,86,82,80,51,79,54,55,61,52,32,55,56
241475,78,76,66,48,68,67,49,62,56,56,55,53
246604,82,82,75,57,71,65,72,68,57,54,50,58
235597,25,23,35,55,42,42,64,20,55,19,49,48
261554,65,68,67,55,67,55,60,70,55,60,58,55
243021,74,75,72,59,77,63,55,43,34,62,62,55
246195,73,72,75,63,76,48,53,64,59,59,58,60
253875,75,75,58,59,71,39,65,64,45,51,41,68
261299,74,70,82,54,82,53,60,70,47,44,65,63
261555,70,70,55,55,65,50,60,55,55,55,55,58
264531,70,70,65,58,65,60,60,68,55,55,53,55
258642,63,62,55,53,62,46,71,63,59,60,29,51
244818,82,68,80,57,85,54,70,68,50,73,54,56
240722,32,48,50,50,39,49,53,33,62,16,36,41
262226,74,75,72,48,70,59,58,68,72,40,53,48
260433,70,62,71,51,77,61,60,53,41,47,57,48
260177,66,67,50,60,60,38,72,58,75,59,29,49
259153,56,54,45,37,45,49,64,19,53,23,22,27
252241,22,33,38,52,56,45,55,27,56,23,38,32
248145,71,66,65,60,64,63,60,58,56,43,52,64
246353,67,74,63,61,66,62,64,62,65,56,52,60
230737,64,67,58,57,55,62,66,63,75,57,53,55
261456,60,59,56,62,71,59,57,77,59,66,59,49
247376,61,61,39,54,54,39,65,70,78,47,26,62
244048,77,85,70,49,73,53,62,53,47,35,55,54
166736,65,64,69,64,65,58,59,66,65,57,58,66
212816,52,64,75,64,81,26,70,63,34,72,31,65
263760,35,34,47,48,39,44,62,27,48,41,41,46
259919,58,57,61,52,54,35,70,68,73,61,33,50
257871,62,55,61,58,63,64,50,42,42,45,66,63
253774,61,66,71,58,74,61,48,56,33,39,64,58
236487,73,75,67,62,78,58,42,80,61,33,59,56
247237,80,74,73,57,70,40,63,70,70,62,41,53
241349,80,72,74,57,72,55,81,82,76,61,65,48
215685,74,75,74,58,72,58,60,65,60,68,58,58
253828,71,71,64,53,71,69,60,81,68,70,59,60
240772,69,69,65,56,65,57,58,60,50,55,50,46
140420,34,32,47,56,52,41,50,33,54,32,41,50
264324,68,66,70,51,75,42,50,60,49,48,62,56
261251,69,72,73,58,70,60,67,54,48,42,42,47
254851,66,65,66,59,70,58,54,72,66,65,59,64
252547,78,73,71,54,77,37,84,68,57,47,49,53
237699,73,78,70,51,77,64,57,51,51,64,54,52
208771,49,49,52,59,53,62,56,73,76,60,62,65
262787,83,82,71,41,72,60,61,51,58,31,54,54
259970,62,63,56,60,60,48,51,63,50,38,60,51
247426,68,71,81,55,80,51,50,42,53,42,62,65
264066,64,60,49,54,50,42,70,60,73,62,31,45
258945,66,59,65,52,65,46,70,60,65,51,31,53
237185,74,73,79,58,83,63,65,78,50,61,61,55
255360,74,73,71,56,75,58,48,63,56,53,54,57
251264,66,65,45,56,64,37,78,64,73,58,33,42
263296,55,52,57,60,49,49,71,54,74,32,54,49
260735,20,30,32,38,23,43,36,22,62,24,37,33
258687,60,66,62,52,52,51,61,46,72,47,26,42
246399,71,70,64,54,60,58,70,63,68,45,61,54
200319,65,64,62,58,58,48,69,70,65,51,48,51
263551,64,66,59,55,57,50,65,56,63,62,50,54
260990,65,66,71,57,71,56,66,44,46,64,62,65
186494,31,28,55,56,52,47,44,30,65,40,43,46
254084,67,70,62,60,66,65,54,68,63,59,57,60
261765,70,66,65,64,70,54,62,66,62,51,67,49
248445,55,62,47,60,33,52,75,63,74,61,47,48
263046,63,70,65,57,64,62,68,67,79,63,51,57
262287,80,77,64,57,72,43,63,67,59,53,53,60
255374,68,65,65,63,68,54,82,76,64,62,45,52
252302,76,75,65,56,69,52,70,60,56,53,52,59
235918,44,46,48,69,42,46,34,64,63,70,41,55
231310,73,70,75,54,73,48,65,62,60,57,59,60
252301,75,80,73,57,78,58,54,74,59,45,53,55
237965,76,72,70,61,69,32,67,59,58,58,62,47
229005,61,60,49,63,71,38,73,67,77,60,36,51
264589,59,63,47,55,55,50,70,69,66,50,33,52
240524,82,82,72,54,64,62,80,68,73,51,45,52
262284,67,69,60,61,76,47,70,68,63,59,58,43
260235,76,71,81,54,78,68,73,74,48,83,48,41
192651,67,67,67,58,62,39,72,68,72,68,57,57
262283,73,63,73,56,68,44,55,54,39,44,62,55
238473,53,54,55,56,55,42,54,60,67,66,48,49
262793,74,68,72,56,78,54,74,71,56,48,47,52
258184,78,70,71,56,83,52,61,74,67,54,53,56
219272,63,61,63,55,68,62,61,75,68,64,57,62
205704,74,69,73,58,71,33,66,69,61,66,40,54
201864,54,28,37,56,60,43,72,34,73,42,46,41
232583,68,72,71,57,65,23,66,74,70,46,33,42
250758,66,61,64,58,46,30,60,64,55,48,48,54
231046,39,35,52,54,44,44,50,33,53,38,30,37
152454,60,65,68,57,65,64,75,72,71,78,60,63
213894,82,81,74,55,64,47,79,69,69,58,48,54
239998,55,40,41,49,39,51,66,55,73,60,33,58
244093,70,73,74,54,78,56,35,68,62,48,55,42
223941,79,79,82,53,76,45,54,66,70,47,47,50
263355,69,66,67,55,84,64,65,50,33,32,52,54
253627,23,23,25,52,55,47,50,44,65,20,30,30
261563,65,63,57,57,63,60,62,61,50,55,57,45
238780,52,53,33,61,36,65,32,53,87,70,43,60
247740,74,72,71,51,82,58,46,53,36,33,49,46
254396,55,50,56,59,67,42,65,43,68,37,40,50
231615,80,81,67,56,64,51,66,72,63,59,56,55
244671,62,52,72,59,64,49,64,34,66,50,59,51
191679,34,45,62,56,57,55,68,57,80,70,60,56
258751,75,70,74,58,76,47,64,55,48,61,40,48
264128,58,63,55,57,68,50,65,52,54,60,60,56
259264,79,83,83,65,82,64,73,63,59,38,48,49
244929,78,75,81,57,71,60,57,54,55,31,46,50
253121,80,81,58,55,80,56,60,62,40,30,58,61
192961,35,41,48,51,50,47,49,31,58,28,41,50
264642,72,66,76,53,80,58,58,50,44,46,53,61
237506,65,63,65,60,67,61,63,61,65,49,64,60
239042,65,62,66,58,67,62,63,68,64,65,63,54
242370,69,75,73,58,68,52,46,54,61,31,52,63
252098,61,61,54,62,75,60,64,70,71,56,65,42
253123,71,70,70,61,73,68,61,60,64,51,64,59
261571,70,72,55,55,65,51,55,65,55,55,57,55
264132,80,81,67,51,74,35,67,70,68,60,37,57
247748,66,66,67,61,79,64,62,62,55,59,61,62
256196,55,64,59,51,50,41,65,69,69,51,45,60
259780,28,21,39,58,41,46,60,22,49,28,28,27
225467,67,60,57,60,59,57,68,70,73,57,58,58
257722,63,66,65,67,55,45,59,69,70,52,46,51
241277,80,69,69,62,70,63,65,64,58,57,41,49
256442,68,71,72,58,75,50,64,68,42,59,61,61
170877,42,23,37,62,39,45,63,32,58,30,42,59
226429,77,71,83,50,84,68,49,62,32,39,55,55
263604,73,67,65,51,78,71,56,47,32,27,40,45
225716,66,68,68,58,56,58,70,65,58,69,58,62
191924,38,40,25,63,51,44,60,21,72,23,44,59
264629,65,65,61,51,76,64,58,61,61,35,56,55
203189,65,70,59,59,59,53,63,63,60,64,41,52
246709,60,53,44,51,35,42,69,58,75,54,38,51
245174,76,69,68,51,62,64,67,55,44,33,45,50
246454,74,71,47,57,52,34,67,48,71,72,33,49
247734,78,68,45,54,67,45,65,69,63,51,35,45
251574,66,58,59,58,60,53,57,32,53,57,58,43
251830,79,82,64,60,66,60,64,60,64,70,45,52
254646,56,61,55,51,73,38,79,65,68,57,32,42
258230,74,78,65,54,63,55,66,72,72,65,49,57
227767,46,42,54,65,48,68,66,71,79,71,65,57
241335,79,77,79,62,59,57,72,75,60,63,61,58
252599,62,58,64,64,84,63,45,43,46,61,63,64
259255,32,21,29,57,26,41,36,18,71,21,24,23
212664,77,69,68,53,65,68,69,71,79,60,52,62
246456,74,76,55,51,62,69,63,64,79,57,40,52
255160,68,71,74,44,61,66,45,60,65,62,57,63
232633,34,32,33,56,48,47,63,45,57,28,26,25
254905,74,73,72,56,78,64,41,54,55,39,55,56
222394,71,56,73,54,70,66,76,65,61,28,43,56
262467,58,64,71,55,69,46,57,63,75,59,51,51
257819,60,67,66,56,47,28,71,73,75,42,37,58
261483,67,61,60,57,71,44,50,65,48,30,54,46
260255,70,68,60,56,71,56,48,58,41,33,66,47
239221,89,89,60,54,47,38,76,64,80,51,29,51
236662,69,71,72,52,52,65,53,70,75,72,56,54
253814,54,52,61,61,64,63,55,65,68,66,58,56
254838,65,65,60,60,61,62,69,52,73,37,43,48
258934,70,76,71,58,68,56,68,57,63,47,42,56
243831,59,62,57,56,54,58,64,65,67,60,60,57
261495,62,62,58,54,49,56,75,48,68,57,36,49
239480,82,73,81,59,79,41,80,58,50,62,55,41
244600,67,67,70,50,75,58,67,55,53,42,62,57
