ID,TotalStats,BaseStats,Overall,Potential,Growth
243126,1564,342,62,65,3
240054,1634,344,62,62,0
262838,1460,331,62,68,6
207806,1815,384,62,62,0
251317,1515,330,62,74,12
183477,1069,342,62,62,0
169909,1730,367,62,62,0
230068,1545,337,62,72,10
199860,1594,342,62,62,0
264116,1041,357,62,81,19
258227,1493,319,62,76,14
256691,1531,336,62,63,1
259767,1430,327,62,72,10
262840,1653,368,62,68,6
225976,1531,332,62,63,1
242104,1693,367,62,62,0
204222,1773,367,62,62,0
264126,1566,334,62,70,8
261565,1376,311,62,68,6
247741,1611,350,62,70,8
242109,1532,337,62,72,10
211389,1590,329,62,62,0
258492,994,333,62,77,15
256700,1511,322,62,71,9
242364,1682,375,62,78,16
173244,1138,348,62,62,0
264380,1591,345,62,77,15
183993,1784,367,62,62,0
244409,953,327,62,62,0
238009,1707,372,62,67,5
221625,1513,318,62,62,0
200633,1423,314,62,62,0
243896,1584,330,62,62,0
241422,1617,343,62,74,12
212989,1675,351,62,62,0
214783,1512,316,62,62,0
258815,1651,348,62,73,11
234490,1698,363,62,64,2
233466,897,329,62,73,11
264442,1362,295,62,68,6
262906,1632,351,62,74,12
257785,1635,349,62,73,11
243705,1584,322,62,71,9
229881,1585,338,62,62,0
260600,1564,338,62,74,12
247032,1483,320,62,63,1
165880,1701,348,62,62,0
200952,1728,366,62,62,0
248823,1660,352,62,70,8
243959,1617,352,62,72,10
262647,1582,344,62,73,11
245494,1582,341,62,69,7
240886,1465,330,62,68,6
165110,1569,330,62,62,0
262902,1492,328,62,65,3
183807,1579,329,62,62,0
198655,1720,373,62,62,0
170229,1331,288,62,62,0
260094,1550,342,62,63,1
262907,1446,315,62,63,1
263163,1464,327,62,72,10
201467,1280,273,62,62,0
233211,978,339,62,67,5
233467,1585,346,62,62,0
242683,1539,332,62,74,12
245499,1409,313,62,67,5
262396,1615,344,62,72,10
207868,1742,376,62,62,0
260092,1560,334,62,70,8
241658,1545,326,62,67,5
163581,1449,303,62,62,0
231933,1541,340,62,62,0
183549,1017,350,62,62,0
253693,1550,329,62,76,14
255485,951,336,62,73,11
259581,1503,326,62,76,14
262654,1102,356,62,70,8
251902,1616,348,62,75,13
261621,1490,328,62,82,20
258804,1399,304,62,75,13
252922,1603,338,62,74,12
223988,1118,350,62,67,5
254964,1523,318,62,76,14
264692,1526,320,62,70,8
255226,1466,322,62,72,10
230644,1708,368,62,67,5
253428,1139,345,62,76,14
232436,1557,345,62,62,0
253161,1404,297,61,68,7
232682,1594,345,61,63,2
248109,1537,328,61,61,0
246829,1571,346,61,64,3
238057,1690,368,61,66,5
237101,1724,375,61,70,9
209965,1543,332,61,61,0
263149,1575,345,61,80,19
258284,1576,334,61,71,10
254188,1601,336,61,70,9
251628,1684,356,61,74,13
254509,1305,296,61,67,6
263404,1507,331,61,77,16
244715,1654,354,61,78,17
223467,1445,315,61,64,3
256746,1574,342,61,75,14
248298,1580,332,61,61,0
222188,1610,347,61,61,0
264238,1564,329,61,77,16
229678,1462,323,61,68,7
242990,1632,351,61,61,0
256819,1605,350,61,74,13
253235,1536,338,61,70,9
248371,1619,350,61,73,12
177971,1467,298,61,61,0
224307,1485,328,61,67,6
248114,1721,367,61,69,8
240946,1540,331,61,68,7
239666,1543,333,61,71,10
199218,1498,315,61,61,0
261169,1535,330,61,70,9
255793,1418,311,61,70,9
254513,986,362,61,66,5
261167,1554,354,61,68,7
260143,1403,310,61,71,10
252975,1619,333,61,76,15
247343,1577,339,61,70,9
237937,1656,361,61,72,11
261352,1605,338,61,70,9
231932,1606,348,61,67,6
204348,1645,346,61,61,0
243004,1315,300,61,67,6
260351,1569,327,61,64,3
258303,1440,311,61,71,10
232959,1597,343,61,61,0
205311,1538,329,61,61,0
262399,1451,309,61,70,9
256510,1403,301,61,75,14
251646,1604,353,61,64,3
213502,1391,294,61,65,4
262910,1503,326,61,67,6
259325,1632,345,61,68,7
230653,1044,339,61,67,6
214525,1007,335,61,64,3
259579,1490,308,61,72,11
258355,1594,347,61,73,12
253179,1535,324,61,71,10
263418,1500,318,61,73,12
255225,1277,267,61,61,0
203512,1575,326,61,61,0
260087,1526,333,61,76,15
251895,1340,297,61,72,11
262903,1431,316,61,68,7
247286,1523,330,61,65,4
207606,1106,342,61,62,1
263158,1535,316,61,67,6
257013,1513,329,61,67,6
241397,1675,365,61,71,10
240373,1662,361,61,75,14
252916,1480,318,61,70,9
261691,1561,327,61,74,13
260923,1516,320,61,75,14
259899,931,323,61,69,8
191803,982,336,61,61,0
263732,1397,311,61,70,9
234804,1476,328,61,71,10
238132,1512,327,61,67,6
204853,1455,316,61,61,0
247349,1563,339,61,77,16
262710,1618,342,61,71,10
264502,1443,320,61,69,8
228918,1513,328,61,64,3
247350,1348,295,61,72,11
254262,1385,314,61,81,20
258102,1693,365,61,68,7
260918,960,331,61,72,11
234295,1705,373,61,66,5
243767,1617,343,61,74,13
258103,1610,350,61,76,15
260919,1570,332,61,70,9
263480,1267,273,61,77,16
251192,1452,318,61,72,11
254776,1388,306,61,68,7
257080,1485,320,61,72,11
264249,1480,328,61,71,10
208953,1616,345,61,61,0
234297,1703,366,61,68,7
240186,1454,328,61,65,4
176442,1756,365,61,61,0
242746,1389,302,61,67,6
256058,1497,322,61,74,13
261690,1421,297,61,77,16
243515,1564,334,61,70,9
262633,1277,288,61,67,6
253921,1483,319,61,63,2
255720,1467,329,61,69,8
248296,1524,330,61,61,0
263435,1462,325,61,82,21
239371,1018,343,61,69,8
243468,1571,340,61,76,15
254989,1347,290,61,69,8
259085,994,331,61,73,12
261133,1566,331,61,80,19
262926,1500,324,61,68,7
251918,1314,281,61,66,5
254222,1507,324,61,70,9
237839,1418,300,61,72,11
251919,1380,308,61,74,13
224016,1640,353,61,62,1
226832,1475,316,61,72,11
254992,1561,338,61,70,9
262673,1490,316,61,71,10
202769,1581,326,61,61,0
229393,1036,355,61,65,4
231697,1483,324,61,72,11
201491,1650,346,61,61,0
233492,1474,327,61,70,9
241428,1501,331,61,67,6
244501,1454,313,61,61,0
263190,1528,323,61,62,1
200714,1579,340,61,62,1
263178,1436,311,61,67,6
248073,1044,341,61,72,11
254469,1561,344,61,66,5
262659,947,339,61,75,14
243971,1496,322,61,68,7
264452,1515,330,61,77,16
202244,1121,355,61,61,0
250884,1433,311,61,69,8
256004,926,333,61,70,9
257796,1032,346,61,61,0
261380,1647,349,61,69,8
252165,1623,350,61,74,13
252421,1522,328,61,71,10
258821,1569,342,61,74,13
169481,1558,327,61,61,0
246278,1604,338,61,75,14
258822,1564,337,61,70,9
220167,1018,344,61,67,6
239623,1624,349,61,66,5
257031,1673,362,61,72,11
262664,1379,299,61,69,8
243464,1652,355,61,64,3
263177,1605,348,61,65,4
215561,1599,341,61,63,2
230409,1519,314,61,61,0
221206,1564,340,61,61,0
239126,1500,330,61,64,3
251926,1632,351,61,80,19
263398,1527,322,61,74,13
232675,1350,299,61,68,7
237027,1524,335,61,67,6
258787,1557,331,61,69,8
222180,1464,327,61,61,0
257764,1521,318,61,68,7
210149,1509,329,61,61,0
232677,1597,339,61,62,1
257253,1402,299,61,76,15
258533,1484,318,61,70,9
261349,1507,316,61,73,12
241382,1528,325,61,77,16
232418,953,326,61,61,0
262940,1422,321,61,77,16
255206,1481,324,61,81,20
256742,997,341,61,71,10
202727,1614,353,61,61,0
209895,1068,344,61,63,2
250855,1481,322,61,72,11
257255,1472,329,61,70,9
200936,1555,348,61,61,0
228072,1618,352,61,61,0
232680,1598,354,61,61,0
259810,1552,331,61,77,16
260577,1631,345,61,80,19
255255,1719,347,61,71,10
257245,1561,342,61,74,13
258071,1447,308,61,72,11
262168,1445,318,61,68,7
263448,1507,323,61,75,14
238104,1598,336,61,61,0
259096,1654,358,61,78,17
261595,1534,331,61,72,11
263132,1461,326,61,73,12
240604,1573,334,61,69,8
242652,1561,332,61,69,8
254172,1415,319,61,74,13
260061,1437,315,61,72,11
262899,1264,294,61,67,6
233950,1622,347,61,65,4
257758,1548,330,61,62,1
263135,1625,342,61,76,15
244191,940,334,61,74,13
260575,1673,353,61,67,6
264160,1624,339,61,69,8
246240,977,335,61,72,11
246752,1500,337,61,73,12
251872,1490,337,61,71,10
233953,1637,351,61,70,9
252148,1679,361,61,75,14
257753,1589,327,61,61,0
257010,922,318,61,68,7
262488,1486,316,61,68,7
229731,1510,329,61,67,6
247395,1441,316,61,73,12
242276,1580,346,61,66,5
250724,1577,339,61,72,11
252260,1538,335,61,68,7
261476,1440,308,61,74,13
263270,1572,329,61,62,1
209254,1723,366,61,61,0
222822,1714,368,61,64,3
207463,1644,353,61,62,1
253799,1372,304,61,66,5
219392,1717,367,61,64,3
190720,1492,325,61,61,0
238081,1395,304,61,69,8
263170,1458,309,61,68,7
238338,1586,346,61,66,5
247042,1372,310,61,70,9
253996,1674,358,61,77,16
185388,1603,328,61,61,0
242732,1595,347,61,77,16
241452,1538,336,61,73,12
236588,1636,357,61,67,6
215084,1649,354,61,61,0
207459,1716,374,61,61,0
264035,1521,321,61,77,16
248674,1577,344,61,77,16
261211,1453,322,61,62,1
240472,1490,322,61,67,6
257112,1439,311,61,69,8
237657,1636,362,61,74,13
240473,1637,334,61,72,11
255577,1430,314,61,70,9
258393,1600,350,61,74,13
264026,1594,342,61,77,16
224602,1595,343,61,61,0
260442,1531,330,61,66,5
259419,1462,310,61,83,22
247388,1460,317,61,80,19
264546,1585,339,61,70,9
221277,1689,353,61,63,2
233054,1683,353,61,61,0
243294,924,331,61,75,14
262751,1255,275,61,67,6
252255,931,326,61,74,13
254303,1645,343,61,70,9
213344,1242,359,61,67,6
247905,1348,289,61,66,5
260705,1494,323,61,67,6
264290,1457,310,61,81,20
263724,1606,337,61,76,15
240939,1590,334,61,70,9
239915,1424,299,61,75,14
264221,1467,326,61,77,16
237089,1541,327,61,62,1
208929,1632,352,61,61,0
241440,1649,366,61,70,9
238880,1323,289,61,68,7
251167,1332,290,61,70,9
193310,1457,299,61,61,0
244510,1566,337,61,71,10
239646,1503,332,61,68,7
244765,1553,325,61,69,8
237341,1374,299,61,70,9
263965,1646,349,61,68,7
256801,1388,290,61,74,13
194076,1591,326,61,61,0
247836,1500,334,61,71,10
245276,1210,338,61,69,8
203548,1654,349,61,61,0
264476,1010,320,61,71,10
259864,1518,312,61,66,5
263449,1446,319,61,67,6
251417,1525,332,61,69,8
262171,1625,337,61,76,15
264219,1466,324,61,82,21
241953,1653,360,61,71,10
264482,1537,332,61,61,0
259114,1451,323,61,71,10
246821,1597,337,61,73,12
244010,1651,341,61,69,8
260648,1486,348,61,68,7
256296,1602,342,61,66,5
251176,1434,313,61,77,16
212776,1506,326,61,61,0
237095,1473,320,61,61,0
254246,1391,312,61,76,15
263718,1574,341,61,67,6
262950,1540,337,61,65,4
259877,1539,335,61,74,13
238117,1580,342,61,69,8
224546,1649,354,61,62,1
263973,1448,300,61,71,10
259620,1459,318,61,70,9
257060,1383,297,61,75,14
245796,1449,323,61,68,7
240420,1399,307,61,73,12
186147,1143,352,61,61,0
251427,1532,344,61,74,13
223011,979,345,61,64,3
253474,1551,331,61,77,16
240674,1657,353,61,72,11
224088,1698,356,61,61,0
244567,954,327,61,64,3
254194,1097,338,61,61,0
202583,1075,336,61,61,0
247001,1672,361,61,70,9
246233,1573,352,61,70,9
240345,1689,371,61,73,12
219865,1606,341,61,63,2
251352,1605,351,61,69,8
240856,819,310,61,71,10
226264,1541,333,61,66,5
264664,1592,340,61,72,11
233687,1453,322,61,68,7
261334,1567,338,61,62,1
242134,1617,344,61,70,9
226006,1561,330,61,62,1
258261,1601,347,61,62,1
257237,1077,360,61,70,9
251349,1453,313,61,74,13
210901,1568,341,61,61,0
247508,1547,329,61,66,5
245716,1425,322,61,69,8
264660,1573,344,61,74,13
262356,1423,302,61,64,3
257235,1018,347,61,74,13
251603,1655,359,61,69,8
244179,1562,339,61,74,13
254722,1396,309,61,72,11
224731,1683,364,61,61,0
233691,897,320,61,67,6
226800,1466,323,61,72,11
248050,1601,338,61,74,13
241650,1712,367,61,71,10
240882,1515,320,61,71,10
263154,1003,340,61,70,9
195057,968,338,61,61,0
255729,1389,306,61,62,1
251889,1560,329,61,72,11
237553,883,327,61,72,11
236785,1569,343,61,69,8
263921,1484,324,61,75,14
260335,1421,313,61,61,0
261083,1550,342,61,75,14
258031,1011,336,61,74,13
254959,1414,296,61,71,10
254191,982,337,61,61,0
248559,1453,314,61,67,6
235247,1541,329,61,69,8
230895,1512,331,61,66,5
263663,1427,305,61,69,8
254702,1396,305,61,69,8
255213,1513,339,61,69,8
230893,980,348,61,68,7
241875,1524,320,61,71,10
150995,1505,329,61,61,0
264147,1612,345,61,76,15
258644,1568,337,61,71,10
257480,870,328,61,70,9
255176,1504,317,61,61,0
251848,1516,324,61,65,4
205139,1465,323,61,63,2
244563,1789,380,61,70,9
247123,1539,334,61,71,10
253779,1629,340,61,61,0
261971,1536,339,61,80,19
246100,1646,357,61,73,12
255828,1604,350,61,71,10
260436,1418,302,61,73,12
236234,1382,296,61,75,14
221525,1379,295,61,65,4
240725,1511,319,61,72,11
255829,1546,330,61,73,12
256853,1447,314,61,81,20
209750,1156,348,61,65,4
233814,1315,288,61,72,11
245334,1669,356,61,70,9
247638,1655,344,61,61,0
248662,1488,315,61,72,11
264535,962,332,61,64,3
259528,1535,327,61,76,15
187338,1557,324,61,61,0
262098,1607,345,61,69,8
244942,1363,295,61,70,9
244178,962,348,61,70,9
260561,1341,286,61,76,15
264657,1433,306,61,74,13
264401,1369,290,61,70,9
259280,1554,337,61,76,15
251856,1617,346,61,69,8
231120,1598,346,61,61,0
255183,1623,348,61,66,5
263631,1501,328,61,71,10
259534,1450,321,61,69,8
247245,1650,358,61,73,12
253898,1497,320,61,73,12
245453,1585,333,61,68,7
255436,1528,335,61,69,8
264652,1554,333,61,77,16
263628,1424,314,61,73,12
261323,1453,313,61,70,9
259531,1612,344,61,73,12
239051,1323,286,61,62,1
225739,1369,297,61,61,0
262347,1652,354,61,61,0
255434,1458,315,61,78,17
256002,1573,349,61,71,10
254694,1579,352,61,70,9
263594,1582,349,61,75,14
256172,987,336,61,68,7
239016,1731,368,61,67,6
248488,1437,315,61,73,12
260264,1479,332,61,79,18
263081,1494,335,61,69,8
263337,939,332,61,65,4
262057,1589,346,61,74,13
246954,1533,334,61,67,6
257194,1539,333,61,69,8
257962,1444,319,61,68,7
228267,1322,271,61,61,0
239019,949,327,61,71,10
257707,1646,343,61,73,12
258988,1388,298,61,61,0
224322,1131,353,61,71,10
262573,1418,311,61,74,13
202925,1480,323,61,63,2
208813,1680,352,61,64,3
240813,1530,341,61,67,6
245165,1489,327,61,64,3
251054,1500,333,61,66,5
260014,1584,335,61,79,18
262062,1635,353,61,80,19
262831,1519,325,61,66,5
260527,1018,339,61,65,4
251312,1418,317,61,70,9
261040,1370,304,61,69,8
224936,1631,349,61,64,3
212392,1139,350,61,65,4
264104,1512,329,61,75,14
258983,944,332,61,72,11
176839,1587,340,61,61,0
52679,1076,340,61,61,0
226504,1402,305,61,66,5
240328,1604,351,61,66,5
264096,1484,318,61,81,20
234912,1663,362,61,61,0
241312,1568,338,61,66,5
258976,1681,351,61,78,17
262561,876,325,61,72,11
241825,1624,343,61,74,13
216226,1649,350,61,61,0
221346,1550,337,61,67,6
248482,1500,336,61,70,9
255394,1601,334,61,75,14
213667,1427,313,61,64,3
235939,1497,323,61,70,9
256931,1342,283,61,77,16
203428,1694,366,61,62,1
206500,1064,348,61,65,4
258468,1527,329,61,77,16
236197,1348,276,61,61,0
239013,1613,347,61,70,9
239783,1463,317,61,69,8
248487,1593,339,61,75,14
253607,1458,322,61,69,8
242609,1559,317,61,62,1
247985,1708,370,61,61,0
250801,1537,335,61,75,14
261452,1348,298,61,64,3
264524,1620,347,61,71,10
263500,1651,349,61,73,12
246603,967,342,61,71,10
245067,1596,335,61,70,9
244811,1425,305,61,68,7
254282,1337,287,61,66,5
263498,904,333,61,72,11
255305,1520,335,61,77,16
264265,896,342,61,79,18
222279,1559,333,61,61,0
257862,907,335,61,61,0
239942,1590,338,61,70,9
250949,1598,345,61,72,11
227653,1071,346,61,62,1
261188,1507,329,61,72,11
260420,1412,297,61,70,9
255812,935,335,61,71,10
250948,1501,333,61,70,9
239428,1564,336,61,68,7
233284,1487,334,61,62,1
210244,1651,355,61,61,0
262212,1492,318,61,69,8
259907,1355,298,61,66,5
258627,1498,330,61,75,14
241475,1600,352,61,61,0
246604,1565,337,61,77,16
235597,989,324,61,61,0
261554,1697,361,61,71,10
243021,1630,342,61,68,7
246195,1622,353,61,71,10
253875,1476,321,61,61,0
261299,1630,340,61,79,18
261555,1608,345,61,78,17
264531,1680,359,61,65,4
258642,1407,296,61,75,14
244818,1609,341,61,67,6
240722,981,351,61,65,4
262226,1555,348,61,72,11
260433,1548,326,61,67,6
260177,1489,330,61,66,5
259153,967,372,61,70,9
252241,961,330,61,73,12
248145,1473,318,61,76,15
246353,1516,341,61,72,11
230737,1563,338,61,68,7
261456,1626,345,61,66,5
247376,1377,303,61,64,3
244048,1440,319,61,73,12
166736,1643,348,61,61,0
212816,1521,308,61,61,0
263760,996,339,61,74,13
259919,1386,296,61,62,1
257871,1625,335,61,69,8
253774,1578,322,61,73,12
236487,1565,342,61,66,5
247237,1569,346,61,71,10
241349,1621,357,61,61,0
215685,1697,366,61,61,0
253828,1738,375,61,70,9
240772,1612,342,61,73,12
140420,1031,331,61,61,0
264324,1532,327,61,68,7
261251,1480,313,61,73,12
254851,1670,360,61,77,16
252547,1542,334,61,70,9
237699,1584,342,61,69,8
208771,1704,359,61,63,2
262787,1516,337,61,71,10
259970,1513,331,61,69,8
247426,1505,328,61,71,10
264066,1381,302,61,77,16
258945,1481,320,61,74,13
237185,1763,369,61,67,6
255360,1563,345,61,76,15
251264,1379,303,61,70,9
263296,1430,302,61,73,12
260735,863,334,61,63,2
258687,1407,305,61,71,10
246399,1519,330,61,71,10
200319,1603,339,61,61,0
263551,1493,320,61,75,14
260990,1620,339,61,80,19
186494,1093,332,61,61,0
254084,1698,366,61,71,10
261765,1612,351,61,71,10
248445,1397,308,61,66,5
263046,1509,326,61,73,12
262287,1591,346,61,62,1
255374,1627,348,61,71,10
252302,1605,350,61,77,16
235918,1417,310,61,63,2
231310,1580,341,61,66,5
252301,1649,358,61,67,6
237965,1535,340,61,70,9
229005,1407,300,61,64,3
264589,1405,298,61,79,18
240524,1603,355,61,67,6
262284,1584,344,61,71,10
260235,1665,363,61,79,18
192651,1600,345,61,61,0
262283,1508,322,61,78,17
238473,1388,308,61,71,10
262793,1556,335,61,69,8
258184,1656,365,61,69,8
219272,1649,361,61,64,3
205704,1548,329,61,61,0
201864,1151,340,61,61,0
232583,1407,317,61,62,1
250758,1464,317,61,64,3
231046,1036,338,61,69,8
152454,1758,370,61,61,0
213894,1610,353,61,62,1
239998,1330,281,61,74,13
244093,1529,344,61,66,5
223941,1587,352,61,64,3
263355,1459,296,61,79,18
253627,1037,327,61,64,3
261563,1641,346,61,75,14
238780,1350,308,61,66,5
247740,1465,314,61,79,18
254396,1141,348,61,68,7
231615,1670,365,61,67,6
244671,1500,320,61,70,9
191679,1630,334,61,61,0
258751,1524,323,61,73,12
264128,1594,341,61,71,10
259264,1479,319,61,68,7
244929,1461,318,61,73,12
253121,1454,316,61,72,11
192961,1070,347,61,61,0
264642,1566,334,61,68,7
237506,1656,352,61,69,8
239042,1715,360,61,63,2
242370,1477,324,61,73,12
252098,1591,338,61,61,0
253123,1695,360,61,70,9
261571,1583,343,61,71,10
264132,1585,344,61,73,12
247748,1707,359,61,69,8
256196,1454,317,61,81,20
259780,923,328,61,66,5
225467,1661,362,61,66,5
257722,1485,321,61,65,4
241277,1518,327,61,71,10
256442,1648,351,61,70,9
170877,1026,332,61,61,0
226429,1569,335,61,69,8
263604,1516,320,61,76,15
225716,1700,358,61,61,0
191924,1060,339,61,61,0
264629,1616,343,61,71,10
203189,1534,333,61,61,0
246709,1376,304,61,69,8
245174,1434,307,61,69,8
246454,1380,308,61,76,15
247734,1466,324,61,70,9
251574,1555,336,61,70,9
251830,1582,347,61,77,16
254646,1403,301,61,68,7
258230,1644,363,61,76,15
227767,1676,348,61,61,0
241335,1723,377,61,66,5
252599,1671,348,61,71,10
259255,870,322,61,63,2
212664,1653,357,61,61,0
246456,1564,353,61,68,7
255160,1509,336,61,75,14
232633,1008,338,61,66,5
254905,1554,332,61,76,15
222394,1472,312,61,65,4
262467,1582,339,61,61,0
257819,1402,312,61,62,1
261483,1410,303,61,71,10
260255,1442,312,61,73,12
239221,1407,331,61,69,8
236662,1692,374,61,75,14
253814,1698,353,61,61,0
254838,1448,306,61,72,11
258934,1479,315,61,72,11
243831,1480,322,61,68,7
261495,1458,323,61,81,20
239480,1564,341,61,70,9
244600,1602,339,61,72,11
260216,1598,347,61,68,7
260728,1452,322,61,74,13
231033,1602,343,61,63,2
242809,1582,351,61,67,6
247673,1556,342,61,61,0
256889,1418,314,61,69,8
259193,1624,354,61,72,11
240506,1573,326,61,66,5
259194,1450,327,61,74,13
262268,1380,296,61,70,9
245628,1350,289,61,71,10
252796,1513,328,61,75,14
206142,1692,369,61,61,0
229184,1572,334,61,69,8
248384,1585,336,61,73,12
228767,1588,336,61,69,8
256832,1580,334,61,79,18
258880,1505,320,61,66,5
229185,1346,298,61,68,7
251201,1625,338,61,79,18
242804,1006,337,61,66,5
262772,1586,343,61,64,3
260723,1447,303,61,74,13
247405,1296,283,61,70,9
255081,1729,366,61,66,5
192361,1625,336,61,61,0
234858,969,340,61,65,4
242282,1594,348,61,69,8
259178,1534,341,61,75,14
261482,1580,343,61,66,5
246123,1514,323,61,78,17
254315,1561,338,61,75,14
255339,1515,326,61,76,15
199021,1696,353,61,61,0
134765,1685,345,61,61,0
221293,1483,319,61,64,3
230765,1094,346,61,67,6
262254,876,334,61,65,4
243827,1499,330,61,74,13
242286,1500,328,61,70,9
260206,1588,337,61,61,0
262511,1451,308,61,74,13
263279,1534,332,61,72,11
256367,1415,310,61,71,10
259695,928,326,61,61,0
264048,965,324,61,68,7
232816,986,346,61,68,7
243056,1626,337,61,74,13
252016,1521,315,61,76,15
247409,1429,300,61,70,9
242034,1542,330,61,70,9
193906,1466,319,61,61,0
263234,887,333,61,74,13
251772,1025,338,61,61,0
262548,1511,323,61,61,0
223894,1432,313,61,61,0
187797,1310,274,61,61,0
251285,1051,340,61,70,9
264085,1385,309,61,69,8
255636,1613,347,61,72,11
251028,1550,345,61,71,10
247444,1558,340,61,71,10
237204,1553,342,61,70,9
211604,1120,348,61,64,3
262804,1728,372,61,63,2
257171,1603,334,61,77,16
251539,1455,332,61,72,11
243603,1555,343,61,72,11
169619,1609,333,61,61,0
220819,1677,367,61,61,0
219795,1068,350,61,65,4
263571,1615,362,61,75,14
263059,1583,336,61,76,15
245906,1469,314,61,80,19
240786,1629,361,61,66,5
263570,1445,317,61,71,10
261265,1478,316,61,76,15
243345,1430,305,61,73,12
246121,1690,357,61,72,11
237201,1176,349,61,62,1
236689,1670,348,61,66,5
253840,1084,350,61,65,4
241552,1604,345,61,73,12
258447,1364,281,61,70,9
246671,953,341,61,77,16
240489,940,331,61,77,16
263574,1537,330,61,67,6
263319,1648,355,61,67,6
241818,1567,338,61,68,7
245150,1539,336,61,73,12
248477,1569,333,61,70,9
241053,1450,313,61,69,8
227997,1520,331,61,66,5
259176,1677,364,61,68,7
263016,1447,318,61,75,14
222621,1115,340,61,61,0
264349,1563,339,61,77,16
260252,1632,353,61,64,3
231580,1612,344,61,70,9
252059,1532,331,61,70,9
238491,1491,332,61,69,8
263323,1527,327,61,70,9
211095,1481,327,61,61,0
243866,1526,341,61,71,10
195481,1577,332,61,61,0
241048,1569,332,61,66,5
229783,1102,347,61,67,6
247447,1568,327,61,74,13
264088,934,329,61,65,4
225432,1099,345,61,68,7
237208,1678,369,61,63,2
241817,1497,332,61,70,9
263311,1484,321,61,69,8
258456,1531,324,61,76,15
207513,1743,359,61,61,0
220057,1424,313,61,63,2
241891,1344,294,60,68,8
236771,1423,305,60,60,0
225251,1634,348,60,61,1
248547,1566,328,60,67,7
252386,1447,311,60,77,17
222179,1566,337,60,60,0
263908,1477,312,60,75,15
248803,1584,345,60,75,15
251107,1620,338,60,71,11
259299,1383,309,60,75,15
258529,1545,336,60,73,13
264420,1605,341,60,71,11
243428,1383,300,60,75,15
242149,1600,358,60,70,10
264418,1554,324,60,68,8
263647,1366,294,60,67,7
252897,1634,354,60,77,17
245729,1529,331,60,76,16
222177,1094,348,60,60,0
263393,1582,334,60,72,12
260320,1553,339,60,65,5
243168,1489,329,60,70,10
240608,1460,321,60,70,10
233440,1523,330,60,65,5
240863,1610,340,60,74,14
264416,1648,364,60,76,16
257247,1613,341,60,75,15
233446,1593,349,60,60,0
253919,1469,322,60,69,9
228061,1635,356,60,60,0
242917,1474,307,60,74,14
261616,1619,337,60,76,16
246246,834,318,60,70,10
252006,1493,327,60,71,11
247908,1580,339,60,70,10
259172,1440,314,60,71,11
261220,1382,301,60,70,10
221285,1673,367,60,61,1
236901,1651,353,60,67,7
243045,1403,305,60,62,2
210790,1656,359,60,60,0
221798,1052,333,60,62,2
243302,1420,311,60,64,4
256358,1568,341,60,78,18
257254,1462,310,60,72,12
257638,831,323,60,72,12
260454,1429,311,60,70,10
210791,1093,346,60,60,0
243047,1503,327,60,73,13
252007,1527,325,60,71,11
191336,1039,331,60,60,0
244073,926,326,60,68,8
260969,919,327,60,71,11
263018,1370,301,60,71,11
239460,1640,349,60,65,5
171620,1638,339,60,60,0
264548,1579,343,60,75,15
251235,1666,351,60,70,10
260959,1500,322,60,77,17
258911,1390,304,60,70,10
204383,1662,353,60,60,0
264031,1595,337,60,69,9
259424,1376,291,60,80,20
262241,1519,337,60,65,5
158305,1670,341,60,60,0
254817,1583,350,60,72,12
260449,1399,299,60,70,10
228194,1634,348,60,60,0
244066,1016,339,60,70,10
244322,1549,347,60,61,1
255074,1467,319,60,73,13
256610,1539,323,60,78,18
260450,1336,280,60,69,9
260706,1502,319,60,66,6
228195,1680,360,60,60,0
239203,921,324,60,69,9
244835,1600,346,60,65,5
263275,1635,354,60,76,16
258667,1534,336,60,72,12
263021,1349,288,60,62,2
183533,1073,349,60,60,0
247277,1585,351,60,69,9
238061,1642,351,60,70,10
264173,1394,304,60,71,11
256236,1559,340,60,67,7
254700,1531,334,60,65,5
251372,1655,360,60,66,6
264172,1385,304,60,72,12
257259,1648,354,60,70,10
260586,1379,291,60,79,19
245994,1679,353,60,72,12
262634,1502,332,60,74,14
251369,928,331,60,68,8
245481,1451,323,60,67,7
228073,1669,352,60,61,1
261096,1474,319,60,68,8
257511,1529,325,60,75,15
238567,1710,366,60,60,0
224231,1496,322,60,61,1
223719,1572,323,60,62,2
247533,1446,314,60,65,5
255981,999,350,60,74,14
255853,1528,308,60,60,0
264351,842,326,60,75,15
241263,1550,337,60,70,10
260975,1457,314,60,61,1
262768,1431,321,60,66,6
215408,995,328,60,60,0
244592,1527,337,60,76,16
264561,1474,320,60,77,17
254321,1617,337,60,71,11
244082,1486,312,60,64,4
248178,1500,321,60,61,1
255898,1461,312,60,70,10
262811,1322,286,60,71,11
258715,1520,329,60,67,7
258972,1346,296,60,74,14
256669,1466,325,60,70,10
261277,1603,349,60,65,5
264094,1520,332,60,73,13
222190,1589,339,60,60,0
263150,1550,336,60,75,15
262382,1547,322,60,70,10
260254,1348,286,60,71,11
260778,1583,339,60,74,14
205727,1054,335,60,63,3
231421,1014,349,60,67,7
257244,1665,358,60,78,18
261470,1417,308,60,69,9
257630,1542,323,60,76,16
255998,1424,301,60,75,15
238846,1714,367,60,64,4
263678,1613,340,60,76,16
263166,1474,325,60,66,6
