ID,ValueEUR,WageEUR,ReleaseClause,ContractUntil
257819,300000,2000,428000,2022
261483,725000,500,1700000,2022
260255,800000,500,1900000,2025
239221,700000,6000,1500000,2022
236662,775000,950,1500000,2025
253814,90000,500,194000,2021
254838,750000,1000,1500000,2022
258934,750000,2000,1400000,2022
243831,675000,1000,979000,2023
261495,850000,500,2300000,2026
239480,700000,1000,1200000,2022
244600,725000,1000,1700000,2022
260216,650000,800,943000,2022
260728,775000,5000,0,2022
231033,375000,2000,684000,2022
242809,525000,1000,1000000,2024
247673,230000,500,495000,2024
256889,700000,950,1400000,2024
259193,700000,2000,1200000,2022
240506,500000,850,663000,2021
259194,725000,1000,1600000,2024
262268,675000,2000,1500000,2022
245628,700000,3000,1700000,2025
252796,800000,4000,2000000,2025
206142,325000,3000,569000,2022
229184,700000,2000,0,2022
248384,775000,1000,1400000,2023
228767,725000,2000,1200000,2022
256832,825000,500,1700000,2023
258880,475000,1000,653000,2022
229185,600000,500,990000,2022
251201,825000,500,1800000,2023
242804,375000,1000,591000,2021
262772,425000,500,648000,2022
260723,775000,6000,2000000,2022
247405,700000,550,1100000,2023
255081,450000,1000,641000,2023
192361,275000,1000,371000,2022
234858,350000,3000,656000,2022
242282,700000,500,1600000,2023
259178,800000,2000,1700000,2023
261482,500000,500,1100000,2025
246123,875000,6000,0,2022
254315,750000,6000,1800000,2025
255339,750000,550,1600000,2022
199021,325000,700,504000,2021
134765,100000,700,125000,2021
221293,425000,2000,733000,2022
230765,425000,4000,808000,2025
262254,375000,950,572000,2023
243827,750000,4000,0,2022
242286,725000,3000,1400000,2023
260206,90000,600,113000,2022
262511,800000,1000,1700000,2022
263279,725000,700,1200000,2023
256367,700000,750,1000000,2023
259695,220000,500,473000,2021
264048,550000,500,853000,2023
232816,550000,1000,908000,2023
243056,775000,9000,0,2022
252016,750000,1000,1600000,2023
247409,700000,3000,1200000,2023
242034,725000,4000,1400000,2024
193906,220000,850,297000,2023
263234,675000,600,1800000,2025
251772,60000,500,129000,2021
262548,325000,800,471000,2022
223894,325000,2000,471000,2022
187797,220000,500,473000,2023
251285,650000,3000,0,2022
264085,700000,850,1000000,2024
255636,725000,500,1700000,2022
251028,700000,1000,1400000,2025
247444,675000,550,1000000,2022
237204,725000,2000,1400000,2022
211604,325000,3000,593000,2022
262804,375000,1000,534000,2022
257171,850000,3000,2200000,2023
251539,700000,1000,1200000,2022
243603,700000,850,1000000,2024
169619,90000,2000,158000,2022
220819,325000,900,406000,2022
219795,350000,1000,639000,2022
263571,725000,700,1800000,2022
263059,800000,1000,2200000,2026
245906,800000,6000,2000000,2022
240786,475000,2000,867000,2022
263570,675000,950,1200000,2022
261265,775000,2000,2000000,2022
243345,750000,600,1200000,2023
246121,725000,6000,1500000,2023
237201,275000,1000,433000,2021
236689,500000,6000,888000,2023
253840,350000,500,779000,2021
241552,775000,3000,1500000,2024
258447,700000,2000,1300000,2021
246671,750000,3000,1900000,2024
240489,750000,500,1400000,2023
263574,525000,1000,1200000,2025
263319,525000,2000,866000,2025
241818,650000,900,1300000,2024
245150,800000,2000,1500000,2022
248477,700000,1000,1400000,2022
241053,750000,1000,1100000,2024
227997,500000,2000,913000,2023
259176,625000,3000,1200000,2023
263016,800000,4000,2100000,2022
222621,230000,3000,357000,2024
264349,825000,6000,2000000,2023
260252,450000,2000,641000,2023
231580,725000,2000,1400000,2022
252059,700000,2000,1500000,2025
238491,750000,3000,1500000,2022
263323,700000,2000,1300000,2022
211095,325000,3000,406000,2023
243866,675000,1000,979000,2023
195481,325000,3000,569000,2022
241048,475000,1000,629000,2022
229783,425000,2000,871000,2022
247447,775000,1000,1500000,2024
264088,350000,750,464000,2024
225432,550000,600,990000,2025
237208,400000,4000,730000,2023
241817,750000,2000,1500000,2023
263311,700000,900,1200000,2023
258456,800000,2000,1700000,2022
207513,325000,3000,569000,2022
220057,350000,500,779000,2022
241891,525000,1000,1000000,2022
236771,210000,500,452000,2021
225251,300000,850,398000,2022
248547,500000,700,775000,2021
252386,650000,2000,1400000,2023
222179,170000,3000,264000,2022
263908,550000,2000,1400000,2023
248803,575000,1000,1400000,2022
251107,550000,600,908000,2025
259299,550000,2000,1200000,2024
258529,575000,8000,1500000,2022
264420,550000,1000,990000,2023
243428,550000,500,1000000,2022
242149,525000,500,1200000,2022
264418,475000,600,1000000,2024
263647,475000,4000,903000,2025
252897,600000,500,1400000,2024
245729,600000,900,1400000,2022
222177,170000,1000,264000,2022
263393,575000,1000,1000000,2022
260320,350000,700,464000,2022
243168,525000,2000,1000000,2022
240608,525000,2000,1000000,2025
233440,375000,2000,572000,2022
240863,600000,7000,0,2022
264416,625000,500,1300000,2023
257247,575000,4000,1500000,2022
233446,250000,800,313000,2021
253919,525000,2000,1200000,2025
228061,210000,3000,326000,2021
242917,600000,2000,1300000,2023
261616,625000,2000,1600000,2024
246246,475000,2000,0,2022
252006,500000,2000,950000,2022
247908,525000,1000,814000,2022
259172,525000,750,814000,2023
261220,500000,550,775000,2022
221285,300000,850,398000,2022
236901,500000,2000,775000,2023
243045,275000,4000,474000,2026
210790,220000,3000,363000,2022
221798,210000,2000,341000,2021
243302,350000,1000,551000,2021
256358,600000,2000,1500000,2023
257254,600000,4000,1300000,2022
257638,525000,2000,998000,2023
260454,550000,500,1300000,2021
210791,130000,3000,215000,2022
243047,600000,8000,0,2022
252007,525000,2000,998000,2025
191336,160000,2000,208000,2022
244073,475000,800,784000,2022
260969,475000,2000,1100000,2022
263018,500000,1000,825000,2023
239460,350000,1000,639000,2023
171620,190000,550,295000,2021
264548,550000,500,1500000,2022
251235,550000,3000,880000,2023
260959,625000,2000,0,2022
258911,550000,950,1100000,2023
204383,240000,500,372000,2021
264031,550000,1000,963000,2022
259424,675000,8000,2100000,2022
262241,350000,2000,534000,2025
158305,45000,2000,70000,2021
254817,600000,1000,1100000,2021
260449,525000,500,1200000,2021
228194,220000,600,297000,2022
244066,475000,500,784000,2022
244322,300000,3000,548000,2022
255074,600000,500,1600000,2022
256610,625000,5000,1500000,2022
260450,525000,500,1200000,2021
260706,400000,2000,660000,2024
228195,250000,650,338000,2023
239203,475000,2000,1000000,2022
244835,350000,5000,621000,2022
263275,625000,3000,0,2022
258667,550000,2000,1200000,2022
263021,250000,3000,519000,2024
183533,170000,1000,298000,2023
247277,550000,1000,0,2021
238061,550000,500,963000,2021
264173,550000,3000,1300000,2024
256236,475000,800,689000,2022
254700,375000,500,834000,2021
251372,400000,2000,780000,2022
264172,550000,2000,1300000,2025
257259,550000,1000,798000,2023
260586,600000,1000,1500000,2025
245994,600000,4000,1300000,2022
262634,550000,500,1100000,2022
251369,475000,2000,1000000,2025
245481,475000,3000,879000,2024
228073,300000,3000,488000,2021
261096,550000,2000,935000,2024
257511,575000,1000,1300000,2021
238567,250000,800,363000,2022
224231,275000,2000,474000,2022
223719,300000,2000,623000,2023
247533,350000,2000,726000,2022
255981,500000,500,963000,2022
255853,240000,950,300000,2022
264351,500000,550,1400000,2025
241263,550000,1000,1100000,2023
260975,250000,500,556000,2021
262768,375000,500,619000,2022
215408,130000,1000,228000,2022
244592,650000,2000,0,2022
264561,600000,3000,1500000,2023
254321,550000,800,853000,2022
244082,375000,1000,572000,2024
248178,300000,600,428000,2025
255898,525000,500,1200000,2021
262811,500000,700,775000,2023
258715,475000,1000,784000,2023
258972,525000,500,1200000,2023
256669,550000,700,0,2022
261277,350000,500,569000,2021
264094,600000,3000,1600000,2026
222190,170000,2000,264000,2022
263150,550000,2000,1300000,2025
262382,525000,1000,866000,2024
260254,500000,500,1200000,2025
260778,575000,3000,1500000,2025
205727,230000,6000,431000,2022
231421,425000,1000,701000,2022
257244,625000,2000,1300000,2025
261470,550000,500,1300000,2025
257630,625000,4000,1500000,2025
255998,550000,500,1600000,2022
238846,350000,2000,0,2022
263678,600000,3000,1500000,2022
263166,400000,550,580000,2023
251645,550000,2000,1200000,2023
245501,550000,2000,0,2022
264189,650000,3000,1900000,2023
257017,325000,1000,593000,2022
263421,625000,750,1200000,2022
261884,550000,1000,1200000,2022
259324,600000,9000,1300000,2022
255484,325000,500,723000,2021
263932,625000,1000,1300000,2025
261883,500000,1000,1200000,2022
258042,500000,1000,825000,2025
239354,425000,1000,616000,2022
231674,220000,550,341000,2021
264157,550000,1000,935000,2022
263008,575000,500,1600000,2026
234099,600000,5000,0,2022
259327,600000,1000,1200000,2022
209169,160000,3000,264000,2023
211217,250000,3000,456000,2022
245521,220000,3000,363000,2022
253969,575000,500,1500000,2025
263442,500000,3000,1100000,2024
236818,550000,1000,1100000,2023
237842,500000,500,1200000,2022
254482,675000,1000,1900000,2025
257042,550000,700,1400000,2023
263955,575000,1000,1400000,2025
264467,525000,2000,945000,2024
251411,550000,1000,853000,2023
255507,550000,5000,0,2022
257811,500000,1000,775000,2022
245780,525000,2000,1100000,2022
257790,550000,2000,1400000,2024
263935,575000,2000,1100000,2025
247295,325000,1000,553000,2022
254207,400000,500,940000,2022
258041,625000,4000,1500000,2022
255737,300000,650,398000,2022
257807,300000,2000,428000,2022
261614,575000,700,1200000,2024
262641,775000,3000,2200000,2026
263168,775000,4000,2200000,2023
255488,350000,500,779000,2021
262401,500000,1000,825000,2022
264705,525000,1000,866000,2025
229377,550000,850,798000,2021
237825,600000,6000,1500000,2022
223982,300000,2000,548000,2022
257518,500000,1000,875000,2025
263151,525000,2000,866000,2025
255481,500000,600,725000,2023
264175,600000,3000,1600000,2023
221423,240000,900,300000,2023
238575,450000,1000,653000,2022
251631,575000,900,1200000,2023
252911,575000,3000,0,2022
261359,525000,900,866000,2022
263920,450000,500,878000,2022
264688,550000,1000,908000,2022
252912,650000,1000,1400000,2023
247025,600000,500,1100000,2022
258801,240000,3000,396000,2023
264178,525000,1000,945000,2022
239858,180000,3000,279000,2021
231929,500000,6000,0,2022
263673,525000,850,1200000,2024
262905,550000,1000,908000,2023
253688,525000,500,1000000,2023
243960,600000,750,990000,2022
264696,550000,3000,908000,2022
263928,325000,2000,496000,2022
262904,550000,2000,0,2022
257014,450000,550,653000,2022
252918,650000,2000,1700000,2024
264694,325000,650,463000,2022
246773,500000,1000,0,2022
260084,650000,3000,1500000,2022
259828,500000,500,1200000,2022
256500,725000,500,2000000,2023
260083,550000,2000,1300000,2022
231923,375000,2000,534000,2024
264179,600000,500,1300000,2023
248306,160000,500,0,2022
254480,675000,1000,1900000,2024
255247,575000,1000,891000,2023
243615,275000,1000,419000,2023
256173,525000,500,1500000,2021
258984,550000,2000,935000,2023
251049,550000,1000,853000,2022
255401,550000,550,853000,2022
251306,600000,2000,1200000,2022
256426,625000,800,1300000,2024
259754,525000,2000,1200000,2022
258288,475000,1000,808000,2021
261034,400000,500,940000,2021
253612,500000,500,1200000,2021
256685,600000,850,1100000,2022
233394,500000,2000,875000,2022
223918,275000,2000,502000,2022
225198,210000,2000,347000,2024
228526,220000,1000,303000,2022
241582,400000,500,700000,2021
208559,325000,500,723000,2022
255407,525000,1000,866000,2023
261552,550000,500,1300000,2025
252849,575000,550,834000,2023
261553,550000,500,1300000,2021
244904,475000,2000,903000,2022
253351,350000,500,779000,2023
246695,550000,4000,0,2022
242854,650000,3000,0,2022
255391,650000,2000,1900000,2025
222624,90000,2000,140000,2022
244128,375000,500,881000,2022
257184,550000,3000,990000,2022
260512,250000,500,538000,2021
263585,300000,2000,623000,2024
258977,600000,1000,1200000,2024
263330,625000,1000,1600000,2023
251554,550000,1000,0,2022
254882,575000,2000,1300000,2022
262307,575000,1000,1300000,2025
221603,220000,900,275000,2021
224675,300000,2000,488000,2023
253859,475000,500,1100000,2021
261539,550000,1000,1200000,2024
246180,600000,2000,1200000,2023
253860,475000,500,1100000,2022
213157,300000,850,428000,2022
259493,600000,2000,1200000,2022
263602,550000,700,1400000,2024
263603,625000,3000,1600000,2023
259854,550000,2000,990000,2025
256267,375000,2000,619000,2023
256264,550000,1000,1100000,2022
260872,525000,550,761000,2023
219657,300000,2000,495000,2026
245001,550000,500,908000,2022
245769,550000,1000,963000,2022
260617,600000,500,1100000,2022
240650,600000,1000,1100000,2022
259594,525000,500,1200000,2021
243211,600000,700,1200000,2021
257035,240000,2000,396000,2022
257715,400000,1000,660000,2022
257803,550000,1000,853000,2022
243980,375000,900,731000,2022
247308,525000,1000,893000,2021
247820,550000,600,1000000,2022
257036,550000,600,1000000,2024
257548,550000,550,908000,2022
207886,275000,2000,364000,2024
256782,625000,800,1200000,2023
259598,550000,2000,935000,2023
187144,40000,1000,52000,2021
243720,475000,650,736000,2023
241160,600000,10000,1500000,2022
222216,210000,1000,263000,2022
239540,575000,500,1300000,2021
224693,220000,2000,341000,2021
248577,325000,650,496000,2022
253441,600000,650,1100000,2023
216578,220000,1000,297000,2022
251906,300000,3000,518000,2024
257538,475000,1000,926000,2023
260098,600000,850,1200000,2022
226563,400000,2000,780000,2022
228611,160000,2000,264000,2023
231171,220000,3000,363000,2024
236292,500000,2000,975000,2022
246789,500000,2000,975000,2023
214278,240000,700,324000,2021
255494,525000,500,1500000,2021
258566,325000,2000,593000,2022
260614,475000,950,855000,2022
245255,550000,2000,0,2022
259335,625000,3000,1500000,2022
240736,400000,2000,780000,2022
251506,275000,3000,474000,2022
260059,575000,500,1400000,2025
251837,475000,500,736000,2025
226496,240000,2000,348000,2021
213696,375000,3000,684000,2022
258239,525000,850,0,2022
247999,200000,1000,270000,2022
243135,550000,500,1300000,2022
166847,150000,700,233000,2021
223167,400000,2000,780000,2023
262591,475000,500,784000,2023
258750,600000,1000,1100000,2022
264638,525000,500,1200000,2023
261821,250000,500,556000,2021
252861,525000,550,866000,2023
236733,275000,3000,474000,2023
263361,575000,500,1400000,2025
263869,500000,1000,875000,2022
257212,400000,800,580000,2021
255932,600000,800,1600000,2023
250812,600000,2000,1400000,2022
248508,550000,1000,1100000,2022
255674,525000,500,1200000,2022
254906,300000,500,435000,2023
243898,600000,3000,1200000,2023
246713,575000,1000,1200000,2023
245689,575000,1000,1300000,2024
264121,600000,2000,1500000,2022
263862,525000,1000,893000,2025
261568,500000,500,1200000,2021
231617,375000,1000,684000,2022
245057,525000,1000,866000,2022
236485,350000,2000,578000,2024
263112,575000,2000,0,2022
260551,350000,900,508000,2022
259783,300000,500,668000,2021
259271,450000,2000,0,2021
258503,550000,2000,1200000,2024
250823,550000,5000,0,2022
205255,300000,2000,548000,2023
263623,550000,500,1500000,2024
263367,600000,1000,1100000,2022
259270,300000,2000,458000,2022
257478,300000,1000,548000,2022
255430,625000,500,1700000,2021
259268,650000,2000,0,2022
233665,400000,1000,780000,2023
234692,220000,3000,385000,2022
260547,550000,500,1200000,2022
258243,500000,500,725000,2023
254915,550000,1000,935000,2021
246467,550000,800,798000,2023
240835,525000,500,1300000,2022
261826,550000,600,853000,2024
245698,575000,5000,1300000,2024
242114,575000,3000,1100000,2024
240322,475000,2000,926000,2023
264130,500000,900,875000,2022
257985,475000,1000,808000,2023
214747,250000,850,338000,2021
243789,550000,700,798000,2024
260296,325000,700,431000,2022
241239,375000,2000,609000,2021
264532,550000,500,1300000,2022
237140,300000,900,398000,2022
245332,550000,650,798000,2024
247636,325000,1000,512000,2021
263509,550000,500,1100000,2024
247125,475000,1000,784000,2022
253013,325000,800,431000,2022
263254,475000,3000,855000,2025
229718,400000,600,700000,2021
231510,325000,600,431000,2021
235606,475000,550,689000,2022
250966,220000,850,297000,2022
254807,675000,3000,2000000,2026
251219,575000,500,1300000,2022
248408,600000,6000,0,2022
256088,375000,500,900000,2025
262745,575000,750,1400000,2024
247897,400000,900,620000,2024
258905,575000,500,1200000,2023
236634,600000,750,1100000,2024
255834,525000,2000,1200000,2023
261466,475000,500,1100000,2025
263771,600000,1000,990000,2024
264027,575000,2000,1500000,2022
264283,350000,2000,770000,2024
258907,600000,1000,1200000,2023
263252,575000,4000,1500000,2023
162899,45000,2000,79000,2022
260941,600000,500,1400000,2026
258383,300000,800,548000,2022
260277,550000,2000,1200000,2023
256693,350000,750,639000,2022
241979,575000,1000,1300000,2023
240955,475000,2000,808000,2023
240187,575000,600,1100000,2021
263502,600000,2000,1000000,2023
235086,475000,500,1100000,2022
236622,375000,3000,572000,2022
243278,550000,6000,1200000,2022
247630,500000,500,775000,2025
194894,160000,5000,272000,2022
240463,325000,5000,561000,2024
262480,525000,550,814000,2022
226387,325000,750,431000,2022
240208,240000,2000,420000,2022
250960,575000,2000,834000,2024
263761,575000,2000,863000,2026
225873,350000,500,569000,2021
248401,575000,500,1100000,2025
258641,575000,4000,1500000,2022
258897,525000,1000,1200000,2024
236370,240000,3000,372000,2024
252498,600000,1000,930000,2024
261202,575000,2000,1500000,2024
261970,525000,500,1200000,2021
262227,625000,950,0,2022
232904,450000,2000,833000,2024
251272,600000,3000,1500000,2023
226140,325000,4000,577000,2026
262975,525000,500,866000,2024
263501,550000,1000,1200000,2023
223821,120000,900,150000,2021
244289,600000,500,1200000,2022
165441,110000,2000,193000,2023
220481,325000,2000,463000,2022
149825,80000,500,124000,2021
264257,400000,2000,660000,2024
264001,550000,2000,1200000,2026
261184,210000,500,452000,2021
261695,325000,500,723000,2021
261183,625000,500,1300000,2023
247871,550000,2000,908000,2025
261694,325000,1000,593000,2022
258892,525000,650,761000,2023
258878,325000,1000,431000,2022
251454,600000,500,1300000,2021
231486,250000,3000,413000,2023
263486,575000,3000,0,2022
261181,600000,2000,1300000,2024
255293,600000,2000,1600000,2023
237885,450000,500,698000,2021
262973,550000,1000,1200000,2024
252476,550000,1000,1100000,2023
239676,550000,2000,1100000,2024
261435,550000,500,1100000,2023
260667,575000,600,1200000,2022
259916,450000,550,653000,2023
255564,600000,650,990000,2022
246843,300000,1000,473000,2022
236359,550000,750,908000,2023
255042,240000,2000,396000,2025
255810,500000,1000,750000,2022
264515,550000,2000,798000,2024
260419,375000,2000,647000,2021
261187,500000,500,1200000,2022
230980,250000,800,331000,2022
262981,625000,1000,1500000,2026
252229,550000,2000,908000,2022
262214,550000,2000,1200000,2022
264262,425000,800,978000,2023
204870,230000,2000,420000,2023
262215,525000,2000,893000,2022
202824,250000,3000,425000,2025
246860,675000,500,1500000,2024
233288,350000,500,569000,2021
254280,600000,550,870000,2021
247369,550000,3000,0,2022
259145,500000,600,975000,2022
263499,240000,2000,300000,2022
264523,550000,500,1100000,2022
239947,550000,2000,1000000,2022
242507,500000,5000,950000,2023
260939,575000,3000,1200000,2022
262732,600000,650,1100000,2024
263756,575000,1000,1200000,2023
224844,275000,750,392000,2021
255803,525000,500,1200000,2022
235162,300000,5000,518000,2023
259976,600000,2000,1300000,2022
261772,625000,500,1500000,2025
229008,425000,1000,659000,2022
264592,525000,1000,998000,2025
241039,525000,2000,1000000,2022
229263,550000,750,798000,2024
225935,325000,1000,593000,2023
242062,600000,1000,1100000,2024
234638,500000,950,725000,2023
264590,600000,3000,1600000,2022
263310,550000,2000,990000,2023
253837,325000,500,764000,2021
252557,300000,8000,533000,2022
235661,550000,2000,1200000,2023
260492,625000,650,1200000,2022
255633,475000,500,1100000,2024
250764,550000,2000,908000,2024
209548,220000,2000,385000,2022
253579,550000,500,1300000,2022
251275,600000,3000,0,2022
241035,575000,1000,1400000,2022
259466,500000,550,1100000,2023
246154,625000,7000,1600000,2023
226186,170000,2000,264000,2022
214666,275000,2000,419000,2022
262538,500000,2000,725000,2023
259721,550000,3000,1300000,2024
237705,550000,500,798000,2023
253585,350000,500,823000,2021
260241,600000,2000,1400000,2023
229274,325000,2000,634000,2022
256148,500000,500,1200000,2025
228250,275000,4000,474000,2023
253337,250000,500,556000,2025
257176,500000,1000,1100000,2024
255896,500000,500,1200000,2021
255384,450000,3000,855000,2024
254872,210000,500,326000,2021
254615,475000,500,1100000,2022
187031,210000,500,452000,2023
261014,130000,2000,189000,2021
241558,550000,600,853000,2021
263318,525000,2000,866000,2023
263061,375000,2000,656000,2023
184980,170000,600,264000,2021
261777,550000,950,1300000,2023
264596,550000,1000,908000,2022
253843,180000,500,401000,2025
247955,625000,1000,1300000,2023
245907,575000,6000,0,2022
241299,300000,2000,488000,2022
261010,450000,1000,698000,2024
258450,550000,850,1300000,2022
257426,550000,3000,1000000,2022
244370,550000,1000,908000,2024
236946,400000,1000,620000,2021
228498,190000,800,252000,2022
263826,550000,5000,1000000,2022
208988,120000,4000,204000,2023
247105,500000,800,1100000,2021
262493,240000,1000,372000,2022
252440,525000,5000,0,2022
259099,600000,850,1200000,2023
247067,275000,500,612000,2024
246299,450000,2000,743000,2022
225051,300000,1000,398000,2023
212763,275000,500,447000,2021
260890,475000,2000,1000000,2024
260378,500000,2000,950000,2023
258330,625000,1000,1500000,2025
257306,575000,2000,1500000,2023
229914,325000,2000,593000,2022
243737,325000,500,536000,2022
262937,600000,2000,1300000,2023
246552,220000,1000,275000,2022
226844,170000,2000,264000,2022
247063,550000,500,1300000,2024
242454,400000,6000,760000,2022
221974,210000,2000,326000,2022
193557,250000,3000,438000,2023
251157,475000,700,689000,2022
243221,550000,1000,825000,2022
239893,525000,2000,1000000,2022
238357,450000,3000,833000,2022
229397,300000,500,465000,2021
262677,170000,800,230000,2022
246292,550000,2000,1000000,2024
230749,475000,4000,903000,2023
263708,250000,2000,331000,2022
245020,600000,6000,0,2022
255092,600000,2000,1100000,2025
246305,525000,1000,893000,2023
260133,550000,500,1300000,2023
251685,525000,1000,814000,2022
258084,525000,500,1100000,2023
256036,575000,3000,0,2022
209188,200000,2000,330000,2022
261155,550000,2000,908000,2023
252194,550000,1000,1200000,2022
251170,600000,1000,1500000,2022
239906,550000,2000,908000,2022
233506,350000,750,464000,2023
261409,475000,500,760000,2021
251169,550000,1000,1100000,2024
258080,625000,1000,1300000,2022
255772,400000,1000,660000,2021
254496,525000,1000,1000000,2023
253216,575000,2000,1600000,2022
252960,600000,500,1100000,2021
240672,550000,3000,1100000,2022
259359,250000,4000,431000,2024
259103,350000,4000,648000,2024
252959,625000,4000,0,2022
260382,325000,7000,577000,2021
256542,525000,1000,866000,2024
246558,325000,850,463000,2022
228382,500000,2000,975000,2022
210206,220000,3000,363000,2023
248435,600000,1000,930000,2023
259444,575000,950,1200000,2023
260134,500000,500,1200000,2023
262534,350000,600,578000,2022
258176,625000,1000,1300000,2023
202881,210000,600,326000,2021
246401,600000,8000,0,2023
261761,400000,800,580000,2025
228226,500000,3000,975000,2022
260482,625000,500,1200000,2023
207491,210000,800,326000,2021
259971,550000,500,1300000,2023
262788,475000,1000,926000,2024
259204,350000,2000,726000,2023
247173,550000,900,1100000,2024
258181,475000,650,1100000,2022
208774,300000,1000,548000,2023
261503,240000,500,516000,2021
261510,575000,500,1600000,2024
261766,625000,500,1500000,2024
240775,550000,2000,1100000,2023
242823,550000,6000,0,2022
246663,400000,2000,660000,2022
257927,600000,5000,1300000,2025
258439,550000,500,1300000,2023
263048,550000,2000,908000,2023
235656,325000,3000,561000,2022
246920,525000,550,761000,2023
262440,500000,1000,1200000,2024
235304,475000,850,760000,2023
257152,625000,800,1300000,2022
256383,575000,500,0,2022
260212,575000,500,1100000,2022
260473,625000,5000,0,2022
232565,160000,1000,200000,2022
238197,350000,550,613000,2021
258933,550000,2000,990000,2022
225654,325000,500,496000,2023
232566,275000,1000,364000,2022
250998,600000,2000,1100000,2022
220023,250000,3000,431000,2022
244087,550000,3000,1100000,2022
262776,500000,500,825000,2022
209784,220000,3000,440000,2022
263289,375000,500,853000,2025
263801,525000,2000,1100000,2024
263547,300000,1000,653000,2024
263807,525000,5000,998000,2022
264571,500000,500,1200000,2022
229243,425000,650,701000,2022
244091,525000,500,866000,2024
247931,525000,2000,893000,2022
238716,300000,2000,548000,2023
253820,525000,500,1200000,2022
254844,375000,2000,497000,2022
254845,575000,850,1100000,2023
224638,275000,1000,447000,2022
230014,475000,2000,926000,2022
247166,600000,8000,1500000,2022
259198,550000,2000,935000,2022
261157,400000,2000,660000,2021
245270,525000,550,866000,2022
264487,180000,500,387000,2022
242225,525000,2000,971000,2022
259889,550000,500,1500000,2022
263474,500000,3000,850000,2023
258098,275000,1000,392000,2022
260402,625000,5000,0,2022
261170,575000,900,1500000,2025
261682,275000,500,591000,2025
251187,775000,500,1900000,2026
260403,550000,3000,0,2022
252468,550000,750,798000,2023
258612,575000,800,1200000,2022
264245,550000,3000,1100000,2023
233782,525000,2000,1000000,2022
243766,525000,1000,1000000,2023
263223,500000,500,875000,2022
202295,200000,2000,250000,2021
247863,500000,550,725000,2022
257847,525000,2000,919000,2022
234040,525000,2000,1000000,2022
239672,650000,750,1200000,2024
258104,625000,950,1300000,2023
220985,300000,650,398000,2022
236601,550000,1000,1100000,2023
243513,575000,3000,1300000,2023
225338,400000,1000,780000,2023
255290,475000,600,1100000,2023
263483,350000,1000,499000,2025
235579,240000,2000,300000,2022
253233,600000,500,1700000,2022
236849,550000,5000,1000000,2022
255837,325000,5000,577000,2025
251184,90000,2000,149000,2022
260825,500000,2000,850000,2024
233946,325000,2000,528000,2022
236762,325000,2000,593000,2022
184282,130000,500,280000,2023
191528,120000,2000,186000,2023
258089,575000,500,1200000,2024
218585,240000,600,372000,2021
261417,525000,500,1000000,2021
230698,400000,950,580000,2022
202795,230000,2000,403000,2022
252459,575000,900,1100000,2024
261675,575000,500,1400000,2024
244012,350000,500,534000,2022
258348,575000,650,1400000,2023
258087,575000,750,978000,2023
259116,525000,2000,866000,2025
264237,600000,2000,1600000,2023
242221,240000,4000,396000,2023
262958,250000,750,363000,2022
235054,300000,500,398000,2022
255534,220000,700,275000,2021
261422,525000,550,761000,2022
216111,250000,2000,438000,2022
256047,600000,2000,1200000,2023
262704,275000,1000,392000,2022
215088,325000,2000,593000,2022
226352,325000,3000,593000,2022
260445,525000,500,1200000,2021
241977,275000,800,0,2021
246877,600000,6000,1400000,2023
231634,200000,800,250000,2023
259025,600000,2000,1300000,2024
257489,600000,2000,1100000,2025
251345,575000,3000,1500000,2024
262865,525000,1000,893000,2023
262609,350000,2000,753000,2025
261584,300000,1000,398000,2022
229328,350000,650,464000,2024
213712,275000,550,364000,2022
258511,475000,500,1200000,2023
257231,600000,500,1100000,2025
251855,575000,2000,1500000,2022
261326,600000,500,1400000,2021
258509,550000,3000,935000,2022
191437,25000,1000,41000,2022
255693,525000,2000,1200000,2024
244172,475000,500,784000,2022
241099,475000,1000,808000,2023
152523,25000,900,44000,2022
257482,550000,5000,1200000,2025
251594,550000,700,798000,2024
244170,450000,2000,900000,2022
263882,575000,2000,1200000,2025
255272,625000,500,1300000,2022
242984,550000,2000,1100000,2022
248265,210000,550,284000,2023
261576,525000,500,814000,2025
261320,475000,500,1100000,2021
263634,625000,1000,1700000,2026
262096,625000,4000,1600000,2025
252370,500000,1000,775000,2022
264149,475000,1000,808000,2025
261336,625000,6000,1600000,2024
254680,600000,950,1200000,2023
262616,475000,900,1100000,2024
243159,250000,1000,313000,2022
240599,550000,1000,1100000,2022
259026,550000,500,1300000,2025
222422,375000,1000,684000,2022
243157,550000,2000,1000000,2022
239573,240000,550,402000,2023
228053,500000,1000,975000,2022
225237,500000,750,725000,2023
254934,650000,850,1200000,2022
262613,300000,800,458000,2022
252883,500000,2000,975000,2023
257492,575000,550,1600000,2023
263379,525000,800,866000,2025
139475,50000,500,78000,2021
231379,350000,1000,578000,2022
247507,600000,11000,0,2022
258515,625000,4000,0,2022
263380,375000,1000,619000,2024
264148,550000,2000,908000,2022
139476,25000,1000,44000,2022
263386,200000,2000,350000,2022
235479,240000,3000,414000,2022
264153,300000,2000,548000,2024
259027,500000,500,1400000,2025
256728,500000,3000,1100000,2025
253656,500000,500,1200000,2021
261335,550000,2000,0,2022
257239,575000,3000,1600000,2022
264405,500000,1000,900000,2022
264663,525000,500,1500000,2023
260822,475000,1000,0,2022
258518,325000,2000,536000,2022
257238,700000,2000,2000000,2022
251093,250000,1000,456000,2023
